359 428 535 1617 2848
tca 0 0 0 0 1
tcbi 0 0 0 0 4
tcw 0 0 0 0 3
tea 0 4 1 0 5
teach 1 0 0 0 0
teacher 0 0 2 0 0
team 1 2 2 6 4
teamster 0 0 0 3 1
teap 0 0 0 0 2
teapa 1 0 0 0 0
teccor 0 0 0 1 0
tech 0 0 0 5 3
techamerica 0 0 0 0 1
techic 0 0 0 1 0
technic 8 3 17 9 8
technicallyori 0 0 1 0 0
technicon 0 0 0 0 2
techniqu 3 2 0 0 1
technisch 0 0 0 1 0
technitrol 0 0 0 0 2
technodyn 0 0 0 0 3
technolgi 0 0 0 1 0
technolog 4 3 0 89 62
technologiesltcih 0 0 0 1 0
teck 0 0 0 5 0
tecogen 0 0 0 1 0
ted 0 0 0 3 1
teddi 0 0 0 0 2
tedi 0 0 0 1 0
teeco 0 0 0 0 1
teen 0 0 0 1 0
teeth 0 1 2 0 0
teh 0 1 0 0 0
tehran 10 0 0 0 0
teishoku 0 0 2 0 0
tektronix 0 0 0 0 4
tel 0 0 0 4 3
teladata 0 0 0 3 0
telco 0 0 0 0 3
telcom 0 0 0 3 0
telcommun 0 0 0 1 0
tele 0 0 0 3 0
telebyt 0 0 0 0 1
telecast 0 0 0 2 0
telecom 0 0 0 37 14
telecommun 1 0 3 57 23
telecomun 0 0 0 1 0
telecontrol 0 0 0 1 0
telecredit 0 0 0 0 1
teledata 0 0 0 1 0
telefon 0 0 0 2 0
telefonica 0 0 0 1 0
teleglob 0 0 0 6 0
telegraph 0 0 0 10 9
telemarket 0 0 0 0 3
telemedia 0 0 0 7 0
telephoh 0 0 0 1 0
telephon 4 1 8 46 35
telephoniqu 0 0 0 5 0
telequest 0 0 0 0 1
telesi 0 0 0 7 1
telesystem 0 0 0 1 0
teletrak 0 0 0 0 1
televis 12 0 7 48 16
televison 0 0 0 1 0
telex 4 0 0 0 0
tell 3 8 9 17 2
telphoniqu 0 0 0 1 0
telxon 0 0 0 0 5
temco 0 0 0 2 0
temper 2 1 1 0 0
temperatur 0 30 0 1 0
templeton 0 0 0 2 1
tempo 0 0 0 2 1
temporari 3 4 42 13 7
temporarili 5 1 5 2 2
temptat 2 0 0 2 0
ten 2 12 2 14 12
tenant 0 2 0 0 1
tend 1 2 7 1 1
tendenc 1 1 2 0 0
tender 2 89 47 390 7
tenera 0 0 0 0 3
tenn 0 0 0 4 3
tennbas 0 0 0 1 0
tenneco 8 0 0 14 1
tennesse 0 1 0 2 1
tenney 0 0 0 0 1
tenni 0 0 0 3 0
tension 10 0 7 3 0
tent 2 2 1 14 2
tenti 0 0 0 1 0
tentonian 0 0 0 1 0
tenyear 0 1 0 1 0
teran 2 0 0 0 0
terenc 0 0 0 1 0
teresa 0 1 0 0 0
teriff 0 0 0 1 0
term 26 24 64 293 73
termin 18 11 0 85 20
terminalpl 0 0 0 1 0
termloan 0 0 0 0 1
terr 0 2 0 0 0
terra 9 0 0 0 1
terrac 0 0 0 0 1
terrano 0 0 0 0 1
terranova 1 0 0 0 0
terrenc 0 0 0 2 0
territori 4 1 0 3 4
terror 0 2 0 0 1
terrorist 0 1 0 1 1
tertiari 2 0 4 0 0
terwillg 0 0 0 1 0
tesco 0 0 0 13 4
tesitifi 0 0 0 1 0
test 16 5 25 11 13
testfir 1 0 0 0 0
testifi 1 4 3 3 0
testimoni 3 1 6 1 1
tetrahydrofuran 0 0 0 0 1
tetsuya 0 0 1 0 0
teva 0 0 0 3 0
tex 0 2 0 1 0
texa 66 14 0 57 46
texaco 40 0 0 0 0
texasbas 0 0 0 2 0
texasgulf 0 0 0 0 1
texon 0 0 0 3 0
texstyren 0 0 0 3 3
texsun 0 0 0 2 0
text 0 0 1 0 0
textbook 0 0 0 0 2
textil 1 0 4 2 2
textron 0 0 0 3 0
texun 0 0 0 1 0
tf 0 0 0 2 0
th 9 0 7 8 755
thackeray 0 0 0 0 1
thaddeu 0 0 0 1 0
thai 0 3 0 5 0
thailand 0 13 0 4 1
than 112 178 139 204 196
thank 1 0 0 0 2
thaso 1 0 0 0 0
thasso 3 0 0 0 0
that 572 474 749 1127 515
thatcher 4 0 5 6 0
thaw 0 1 0 0 0
thayer 0 0 0 0 2
the 4099 4464 6642 9863 6305
theater 0 0 0 6 0
theatr 0 0 0 2 2
theatric 0 0 0 1 0
theft 0 1 0 0 1
their 84 89 186 205 53
them 26 23 39 67 16
theme 0 0 1 4 0
themselv 3 1 9 7 1
then 19 22 33 33 9
thencurr 0 0 0 0 1
theodor 0 0 0 12 1
theoret 0 0 1 0 1
theori 0 0 2 0 0
theorist 0 0 1 0 0
therapi 0 0 0 4 0
therbi 0 1 0 0 0
there 89 103 155 121 59
thereaft 0 1 0 3 2
therebi 0 3 0 3 1
therefor 3 5 5 6 7
thereof 0 0 0 1 0
thermo 0 0 0 10 0
thermoplast 0 0 0 1 0
thermwood 0 0 0 0 1
these 43 33 50 42 43
theta 0 0 0 9 0
they 152 183 300 297 73
theyll 2 3 0 2 0
theyr 1 3 0 10 3
theyv 0 1 2 2 0
thi 204 301 389 247 300
thick 3 0 0 0 0
thin 1 3 2 0 1
thing 2 8 12 23 5
think 22 20 44 51 11
thinli 0 0 0 1 0
third 29 17 20 35 94
thirdli 0 0 1 0 0
thirdparti 0 0 0 0 2
thirdplac 0 0 0 1 0
thirdquart 0 0 0 0 2
thirteen 0 0 0 0 1
thirteenth 0 0 0 0 1
thirti 0 0 1 1 0
thl 0 0 0 0 1
thoerl 0 0 0 1 0
thoma 1 1 6 10 2
thompson 0 0 0 0 2
thomson 0 0 0 2 8
thomsoncsf 0 0 0 1 0
thoresen 0 0 0 0 1
thoroughli 0 0 0 2 0
thorugh 0 0 0 1 0
thorvald 1 0 0 0 0
those 28 36 43 58 35
thou 0 10 0 0 0
though 10 10 12 7 14
thought 5 8 16 6 1
thousand 13 4 0 4 1
thousandth 1 0 0 0 0
thpygk 0 0 2 0 0
thrash 1 0 0 0 0
thre 0 0 0 1 0
threat 14 8 5 2 6
threaten 15 7 10 6 0
three 69 69 77 145 324
threeday 0 0 8 0 0
threefold 0 0 1 0 0
threefor 0 0 0 0 1
threeforon 0 0 0 0 14
threefortwo 0 0 0 1 64
threejudg 0 0 0 1 0
threeman 0 0 0 1 0
threemonth 2 1 14 3 0
threepiec 0 0 0 1 0
threepoint 0 0 0 0 1
threequart 0 1 0 0 0
threesix 0 0 0 0 1
threetwo 0 0 0 1 0
threeway 0 0 0 6 0
threeweek 0 0 1 0 1
threeyear 2 1 3 2 9
threeyearold 0 0 0 2 0
threshhold 0 0 0 1 0
threshold 0 0 0 2 1
threw 0 0 0 1 0
thrid 0 0 0 0 1
thrift 0 0 0 6 2
thrive 0 0 1 0 0
throttl 0 0 0 0 2
through 50 68 49 126 70
throughout 3 7 3 8 9
throughput 7 0 0 0 0
throw 0 0 3 1 1
thrown 0 0 1 2 0
thrust 2 0 1 0 0
thu 3 2 14 5 3
thunand 0 0 0 0 1
thunholm 0 0 0 1 0
thurman 0 0 0 1 0
thursday 5 7 16 8 2
thwart 1 1 1 4 0
thyssen 0 0 0 0 12
tian 0 2 4 0 0
ticaro 0 0 0 4 0
ticker 0 0 0 0 1
ticket 0 0 0 5 1
tidal 0 0 0 0 1
tide 2 1 1 0 0
tidier 1 0 0 0 0
tie 2 2 9 14 6
tiecommun 0 0 0 0 2
tierco 0 0 0 0 1
tietmey 0 0 5 0 0
tieup 0 0 0 3 0
tifton 0 0 0 1 0
tiger 0 0 0 2 0
tight 6 4 14 0 2
tighten 4 5 15 0 1
tighter 1 3 2 0 0
tightlip 0 1 0 0 0
tigr 0 1 0 0 0
tihamah 1 0 0 0 0
tike 0 0 0 3 0
tilburi 0 1 0 0 0
till 0 1 0 0 1
tillag 0 0 0 1 0
tilney 0 0 0 2 0
tilt 0 0 0 1 0
tim 0 1 0 0 1
timber 1 0 0 1 3
timberland 0 0 0 1 1
time 59 67 106 150 87
timechart 0 7 0 0 0
timescal 0 0 0 1 0
timeshar 0 0 0 2 0
timesherald 0 0 0 1 0
timess 0 0 0 0 1
timet 0 1 0 3 0
timex 0 0 0 1 0
timminco 0 0 0 4 0
timothi 0 0 0 1 0
tin 1 7 0 0 3
tini 0 0 0 1 0
tinker 0 2 4 0 0
tintaya 0 0 0 1 0
tinto 0 0 0 4 0
tintozinc 0 0 0 4 0
tiom 0 0 0 1 0
tip 1 0 2 0 0
tire 1 0 0 56 4
tirework 0 0 0 0 1
tisch 0 0 0 3 0
tissot 0 0 0 1 0
tissu 0 0 0 2 1
tital 0 0 0 1 0
titanium 0 0 0 2 0
titl 0 0 1 6 0
tito 1 0 0 0 0
tj 0 0 0 0 1
tk 0 0 0 1 0
tkr 0 0 0 1 0
tlc 0 0 0 1 0
tm 0 0 0 2 0
tmi 0 0 0 0 4
tmoc 0 0 0 23 0
tne 0 0 0 1 0
tnote 0 1 0 0 0
to 2256 2399 2946 5842 3530
tobacco 0 3 0 4 6
tobago 1 0 0 0 1
tock 0 0 0 0 1
today 138 66 259 178 79
todd 0 0 0 0 7
toepfer 0 1 0 0 0
tofit 0 0 0 0 3
tofutti 0 0 0 0 5
tog 0 0 0 0 2
togeth 6 2 8 27 10
toho 0 0 0 1 0
toiletri 0 0 0 1 0
token 0 0 1 0 0
tokepa 0 0 0 1 0
tokheim 0 0 0 0 5
tokyo 2 3 80 7 8
tokyobas 1 0 1 0 0
told 96 75 136 186 117
toledo 0 7 0 5 0
toler 0 1 8 1 0
toll 1 4 0 1 4
tom 0 7 0 2 1
toma 0 0 2 0 0
tomaso 0 0 0 0 1
tomaszewska 0 1 0 0 0
tomenson 0 0 0 1 0
tommorrow 1 0 0 0 0
tomographi 0 0 0 1 0
tomorrow 8 11 31 15 7
tomorrownext 0 0 1 0 0
tomr 1 0 0 0 0
ton 14 22 0 10 3
tone 2 2 1 0 1
tonen 0 1 0 0 0
tongu 0 0 2 0 0
toni 0 0 0 7 3
tonight 4 5 1 9 0
tonka 0 0 0 0 6
tonn 24 921 0 6 13
tonnag 0 8 0 0 5
tonner 0 9 0 0 0
tonnesamstutz 0 1 0 0 0
too 8 26 28 21 7
toohey 0 0 0 0 1
took 5 12 22 23 10
tool 7 4 0 36 2
tooth 0 1 0 0 0
top 15 5 19 28 11
topdress 0 1 0 0 0
topeka 0 0 0 2 0
topic 0 3 2 2 0
toplevel 0 0 0 1 0
toppl 0 0 0 1 0
topsel 1 0 0 0 0
topsoil 0 3 0 0 0
torchmark 0 0 0 0 2
torino 0 0 0 2 0
toronto 1 0 1 15 4
torontobas 0 0 0 2 2
torrenti 0 2 0 0 0
tosco 0 0 0 2 0
toshiba 0 0 0 7 0
toshin 0 0 0 3 0
toss 0 0 0 1 0
total 93 161 92 252 208
totaliz 0 0 0 0 2
tote 0 0 0 0 2
touch 0 1 5 0 3
tough 3 2 0 2 1
tougher 0 0 1 0 0
tour 1 1 2 0 0
tourism 0 0 1 0 1
tourist 0 0 3 0 2
touristiqu 0 0 0 0 1
tournament 0 0 0 1 0
toussi 0 0 0 2 0
toussievin 0 0 0 0 1
tow 3 0 0 0 0
toward 16 11 27 15 6
towbin 0 0 0 2 1
tower 2 0 0 1 0
towl 0 0 0 0 2
town 3 0 1 1 1
townsend 0 0 0 0 1
township 0 0 0 1 0
toxic 0 0 0 2 0
toy 0 0 0 1 8
toyko 0 0 2 0 0
toyota 0 0 0 7 0
tpa 0 0 0 1 1
trace 1 0 0 0 0
track 2 2 2 1 3
trackag 0 0 0 2 0
trackageshar 0 0 0 1 0
trackless 0 0 0 1 0
tract 6 0 0 0 0
tractebel 0 0 0 2 0
tractor 0 0 0 1 5
trade 81 211 450 150 107
tradeabl 0 0 1 2 0
trademark 0 0 0 4 1
trader 55 70 45 20 18
tradestar 0 0 0 2 0
tradeunionown 0 0 0 0 1
tradeweight 0 0 7 0 0
tradit 8 3 12 4 12
trafalgar 1 0 0 1 0
traffic 2 8 0 11 15
trafford 0 0 0 1 0
traget 0 0 2 0 0
tragic 1 0 0 0 0
trail 0 0 1 0 3
trailer 0 0 0 4 1
train 0 1 1 3 2
tran 0 0 0 25 1
tranact 0 0 0 1 0
tranch 0 1 0 0 1
trane 0 0 0 0 1
transaciton 0 0 0 1 0
transact 8 7 48 245 17
transamerica 0 0 0 6 11
transamerican 0 0 0 3 1
transatlant 0 1 1 0 1
transcapit 0 0 0 1 0
transceiv 0 0 0 2 0
transco 0 0 0 0 2
transcontinent 0 0 0 0 1
transduc 0 0 0 0 1
transfer 8 2 4 43 16
transform 0 0 6 0 5
transinfo 0 0 0 2 0
transit 1 0 1 4 3
translat 0 2 1 2 8
translux 0 0 0 0 2
transmiss 1 0 0 7 5
transmit 0 2 0 0 0
transnat 0 0 0 0 2
transpacif 0 0 0 1 1
transpacifichawaiiguam 0 0 0 1 0
transpar 0 1 0 0 0
transplant 0 1 0 1 0
transpond 0 0 0 0 5
transpor 0 0 0 2 0
transport 20 20 1 70 26
transship 0 2 0 0 0
transtech 0 0 0 0 1
transvaal 0 2 0 0 0
transworld 0 0 0 4 8
tranzon 0 0 0 0 1
trap 0 0 1 0 0
trasact 0 0 0 1 0
trash 0 0 0 0 1
trauma 0 0 0 1 0
traumat 0 0 0 0 1
travel 2 4 5 13 4
traver 0 0 0 2 0
tre 0 0 0 11 0
treacher 1 0 0 0 0
treasur 0 0 5 5 0
treasuri 12 4 206 12 2
treasurybond 0 0 1 0 0
treat 0 1 0 4 5
treati 0 2 0 2 0
treatment 2 0 1 9 7
trebl 0 0 0 0 1
trecker 0 0 0 4 0
tree 0 0 0 0 2
tregurtha 0 0 0 1 0
trelleborg 0 0 0 3 1
tremend 2 0 2 1 2
tremor 4 0 0 0 0
trend 10 12 21 9 12
trenton 0 0 0 3 0
trentonian 0 0 0 1 0
trenwick 0 0 0 0 1
tretvol 1 0 0 0 0
treybig 0 0 0 0 3
tri 10 14 25 42 9
triad 0 0 0 4 0
trial 3 0 1 5 1
triangl 0 1 1 12 3
triax 0 0 0 1 0
tribun 0 5 0 5 0
tribuneswabfox 0 0 0 0 1
tricentrol 1 0 0 0 4
tricil 0 0 0 3 2
trico 2 0 0 6 0
trident 0 0 0 4 0
triennial 0 0 1 0 0
trifl 0 1 0 0 0
trigger 4 2 11 8 0
triguna 0 0 0 3 0
trillion 16 0 0 1 0
trillium 1 0 0 0 0
trilog 0 0 0 4 0
trilon 0 0 0 0 1
trim 0 3 2 4 2
trimac 0 0 0 1 0
trimedyn 0 0 0 3 0
trinidad 1 0 0 0 1
trinidadtobago 2 0 0 0 0
triniti 0 0 0 0 1
trip 0 5 3 0 0
tripartit 0 0 2 0 0
tripl 1 1 2 0 2
triplett 0 0 0 2 0
triplewitch 0 0 1 0 0
tripoli 2 0 0 0 0
tristar 0 0 0 2 0
tristat 0 0 0 1 0
triton 4 0 0 10 1
tritonltoil 0 0 0 1 0
triumph 0 0 0 2 0
triweb 0 0 0 2 0
troll 1 0 0 0 0
troop 15 1 0 0 0
tropic 0 1 0 0 2
trotter 0 0 0 0 1
troubl 8 3 4 8 6
trough 0 0 2 0 0
trout 1 0 0 0 0
troutman 0 0 0 1 0
troy 0 0 0 1 0
tru 0 0 0 3 0
truck 1 1 0 10 15
true 1 1 1 7 3
truer 0 0 2 0 0
truli 0 0 0 2 0
trump 0 0 0 31 6
trunk 0 0 1 0 0
trust 7 0 33 79 119
trustco 0 0 0 0 10
truste 2 0 0 9 5
trusttyp 0 0 0 0 1
trydahl 0 0 0 1 0
trygv 0 0 0 0 1
tsai 0 0 0 0 4
tsang 0 0 0 0 3
tse 0 0 1 0 0
tseng 0 0 0 0 6
tsr 0 0 0 0 1
tssseedman 0 0 0 1 0
tsunao 0 0 0 0 1
tube 0 0 0 2 1
tubular 0 0 0 0 1
tucker 2 0 0 1 0
tucson 0 0 0 1 0
tucsonm 0 0 0 1 0
tuesday 9 6 16 9 3
tug 1 0 1 0 0
tuition 0 0 0 0 1
tular 0 0 0 1 0
tulsabas 0 0 0 1 0
tultex 0 0 0 0 3
tumaco 3 0 0 0 0
tumbl 0 1 2 0 1
tune 0 0 2 1 1
tuni 0 0 1 0 0
tunisia 2 6 0 0 0
tunisiamoroccousda 0 1 0 0 0
tunisian 1 0 0 0 0
tunnel 0 0 0 1 0
turben 1 0 0 1 0
turbul 2 0 9 0 1
turgut 3 0 0 0 0
turismo 0 0 0 0 1
turk 1 0 0 1 0
turkey 36 6 2 0 0
turkish 30 0 8 0 0
turkishgreek 1 0 0 0 0
turmoil 1 0 2 0 0
turn 7 9 12 12 25
turnabout 0 0 2 1 0
turnaround 2 0 1 4 2
turner 0 0 0 1 6
turnov 0 0 3 26 167
tuscarawa 1 0 0 0 0
tuskaloosa 0 0 0 2 0
tv 0 0 0 14 2
tvt 0 0 0 2 0
tvx 0 0 0 17 0
twa 0 0 0 163 0
twausair 0 0 0 2 0
tweedel 1 0 0 0 0
twelv 0 0 1 0 4
twelveday 0 0 1 0 0
twentythre 0 0 1 0 0
twicc 0 0 0 1 0
twice 0 2 5 8 3
twicepostpon 1 0 0 0 0
twin 1 0 0 0 0
twinjet 0 0 0 0 1
twinroom 0 0 1 0 0
two 104 128 164 316 411
twoandahalfweek 0 0 0 0 1
twoday 4 0 5 0 0
twofifth 0 0 0 1 0
twofigur 0 0 0 0 1
twofold 1 0 0 0 0
twoforf 0 0 0 0 2
twoforon 0 0 0 2 86
twoforseven 0 0 0 0 1
twomonth 0 0 0 0 1
twopag 0 0 0 1 0
twopasseng 0 0 0 1 0
twopenc 0 0 1 0 0
twoplu 0 0 0 0 1
tworoom 0 0 1 0 0
twostep 0 0 0 1 0
twotermin 0 1 0 0 0
twothird 9 5 1 5 2
twotier 0 0 2 1 0
twoway 0 0 2 0 0
twoweek 1 0 1 0 0
twoyear 2 0 5 6 2
tx 1 0 0 0 0
tyco 0 0 0 0 1
tycoon 0 0 0 2 0
tylan 0 0 0 3 0
type 1 4 6 5 2
typeset 0 0 0 1 0
typic 1 1 0 6 0
tyre 0 0 0 1 2
ua 0 2 0 0 0
uab 0 0 0 4 0
uae 10 0 8 0 0
ual 0 0 0 19 9
uaw 0 0 0 4 0
ub 0 0 0 0 3
uclaf 0 0 0 0 1
ucpb 0 0 0 15 0
ucpbcontrol 0 0 0 1 0
uehara 0 0 2 0 0
uf 0 0 0 2 0
ufurf 0 0 0 1 0
ugo 0 0 0 2 0
uhler 0 0 0 1 0
uic 0 0 0 3 0
uk 17 38 177 53 33
ukasta 0 2 0 0 0
ukbas 0 0 0 3 1
ukcontin 2 0 0 0 0
ukrain 0 4 0 0 0
uku 0 0 2 1 0
ultim 2 2 2 5 8
ultra 0 0 0 1 0
ultrafast 0 0 0 1 0
ultramar 0 0 0 7 9
ultrasystem 0 0 0 0 2
umbrella 0 0 0 0 1
umea 0 0 0 1 0
un 1 1 0 0 0
unab 0 0 1 0 0
unabl 2 1 2 7 6
unaccept 1 0 3 2 0
unaffect 1 1 1 0 0
unaffili 0 0 0 2 1
unalloc 0 0 0 0 1
unamor 0 0 0 0 1
unamort 0 0 0 0 2
unanim 2 1 1 9 1
unansw 0 0 1 0 0
unassum 0 0 0 1 0
unattract 1 1 0 0 0
unaudit 1 0 0 0 4
unauthor 0 0 0 1 0
unavail 1 2 3 7 7
unawar 0 0 0 2 0
unbalanc 1 0 1 0 0
unbil 0 0 0 0 1
unc 0 13 0 0 0
uncertain 1 6 6 4 8
uncertainti 6 4 9 5 15
unchang 14 21 34 6 35
uncheck 0 0 0 1 0
unclear 0 2 2 3 0
uncoat 0 0 0 1 0
uncollect 0 0 0 1 3
uncomfort 0 0 2 0 0
uncommit 0 1 0 0 0
uncommon 0 0 0 1 0
uncompetit 1 0 2 0 0
uncondit 0 0 2 1 1
unconsolid 0 0 0 0 1
uncontrol 0 0 1 0 0
uncov 0 0 0 1 0
unctad 0 1 0 0 0
und 0 14 0 9 10
undamag 2 0 0 0 0
undecid 0 0 1 0 0
under 64 151 49 276 82
undercut 0 1 1 0 0
underestim 1 2 1 0 0
undergar 0 0 0 0 3
undergo 2 0 0 0 1
undergon 0 0 0 1 1
underground 3 0 0 2 0
underli 3 0 30 4 2
underlin 1 1 5 0 0
undermin 0 2 12 2 0
underperform 0 0 0 0 6
underpin 0 2 2 0 1
underpr 0 0 0 1 0
underproduc 1 0 0 0 0
underscor 0 0 1 1 0
undersea 0 0 0 1 0
undersecretari 3 9 6 0 0
undershot 0 0 1 0 0
underst 0 1 1 0 0
understand 1 1 3 10 3
understandng 0 0 0 2 0
understood 4 1 5 0 0
undertak 1 2 8 5 0
undertaken 1 1 0 4 2
underton 0 0 3 0 0
undertook 1 0 1 0 0
underutil 0 0 0 1 0
undervalu 0 0 21 5 2
underw 0 0 0 0 1
underwati 0 1 0 0 0
underway 2 4 1 6 2
underwood 0 0 0 2 0
underwrit 0 3 1 12 9
underwritng 0 0 0 0 1
underwritten 0 0 0 4 2
underwrot 0 0 0 0 1
undesir 0 0 2 0 0
undetermin 1 0 0 1 0
undevelop 3 0 0 1 1
undisclos 1 0 0 130 5
undiscov 1 0 0 0 0
undisput 0 0 1 0 0
undivid 0 0 0 0 1
undoubt 0 0 1 0 0
undoubtedli 0 0 2 1 0
undu 0 0 1 1 0
uneconom 3 0 0 0 2
unemot 0 0 1 0 0
unemploy 0 1 4 0 0
unenthusiast 0 0 1 0 0
unequ 0 0 0 0 1
unequivoc 0 1 0 0 0
uneth 0 0 0 1 0
unexpect 1 1 3 0 3
unexpectedli 1 0 1 0 1
unexplor 2 0 0 0 0
unfair 0 5 1 4 0
unfairli 1 1 0 0 0
unfavor 0 1 0 0 2
unfavour 0 0 3 0 0
unfinish 0 0 0 1 0
unfocus 0 0 0 1 0
unfold 0 0 0 1 0
unforeseen 0 0 0 0 2
unforseen 0 0 0 0 1
unfortun 0 1 1 0 0
unfound 1 0 1 0 1
unfriendli 0 0 0 2 0
unfund 0 0 0 1 0
unhappi 0 0 1 1 0
unheat 0 0 1 0 0
unibancorp 0 0 0 0 1
unicorp 0 0 0 14 3
unidar 0 0 0 2 0
unidentifi 1 0 0 6 1
unifast 0 0 0 0 1
unifi 0 0 3 0 0
uniforc 0 0 0 0 3
uniform 0 1 1 2 0
unilater 2 1 5 1 1
unilev 0 0 0 2 23
unimpress 0 0 0 1 0
unindentifi 0 0 0 1 0
union 30 124 25 87 27
unip 0 0 1 0 0
uniqu 1 1 0 0 2
uniroy 0 0 0 0 2
unisi 0 0 0 7 1
unissu 0 0 0 8 1
unit 98 56 81 631 250
unitel 0 0 0 5 0
unithold 1 0 0 1 8
uniti 1 0 0 0 0
unitil 0 0 0 0 1
unitrod 0 0 0 0 1
uniut 0 0 0 1 0
univers 3 0 2 25 5
unjustifi 0 3 0 0 0
unknown 0 22 1 0 2
unkonwn 1 0 0 0 0
unlaw 0 1 0 1 0
unlead 1 0 0 0 0
unless 8 7 13 34 4
unlik 6 12 30 11 8
unlikey 1 0 0 0 0
unlimit 0 1 1 1 0
unlist 0 0 0 4 1
unload 0 1 0 0 1
unmanag 0 0 0 0 1
unnam 1 0 0 5 0
unnecessari 1 0 2 0 0
unnecessarili 0 0 2 0 0
unneed 0 0 0 0 1
unoc 17 0 0 0 0
unoffici 0 3 2 1 0
unpaid 0 1 0 2 0
unpat 0 0 0 2 0
unpreced 0 0 2 1 1
unproduct 0 0 0 4 1
unprofit 0 0 0 1 5
unpublish 0 2 0 0 0
unpunish 1 0 0 0 0
unpurchas 0 0 0 1 0
unqualifi 0 0 0 0 2
unquantifi 0 0 0 0 1
unquestion 0 0 0 1 0
unquot 0 0 9 0 0
unr 0 0 0 0 1
unravel 0 0 1 0 0
unreal 0 0 0 0 3
unrealis 0 0 0 0 2
unrealist 0 1 4 0 0
unreason 0 0 0 2 0
unregist 0 0 0 1 0
unregul 0 0 0 0 1
unrel 1 0 0 6 1
unrepres 0 0 1 0 0
unreserv 0 0 0 1 0
unreservedli 0 0 2 0 0
unresev 0 0 0 1 0
unresolv 0 0 0 0 1
unrespons 0 1 0 0 0
unrest 5 0 1 0 1
unrestrict 0 0 0 0 1
unruli 0 0 2 0 0
unsatisfactori 0 1 2 0 5
unseason 0 1 0 0 0
unseat 0 0 0 2 0
unsecur 1 0 0 1 4
unsettl 1 0 1 1 0
unsol 0 0 0 1 0
unsold 0 1 0 0 0
unsolicit 0 0 0 28 0
unsolv 2 0 0 0 0
unspecifi 5 1 3 9 3
unstabl 0 0 4 1 0
unsubscrib 0 0 0 1 0
unsuccess 2 0 1 18 1
unsur 1 0 2 0 0
unsurpass 0 1 0 0 0
unsympathet 0 0 1 0 0
untap 0 0 0 0 1
unterberg 0 0 0 2 1
untest 1 0 0 0 0
unti 1 0 0 0 0
until 36 27 31 77 24
untru 0 0 0 2 0
unusu 3 8 3 1 13
unveil 1 0 7 5 0
unviabl 1 0 0 0 0
unwant 0 0 0 5 0
unwar 0 0 0 1 0
unwarr 0 0 2 0 0
unwelcom 0 0 0 3 0
unwil 2 0 2 0 1
unwilling 1 1 0 0 1
unwind 0 0 2 0 1
unwork 0 0 1 0 0
unwound 0 0 1 0 0
unwrap 0 0 0 0 1
up 188 133 169 284 233
upbeat 0 0 0 0 1
upcom 1 5 3 2 3
updat 1 6 0 1 2
upfront 1 0 0 0 0
upgrad 6 0 2 0 3
upham 3 0 5 3 2
upheav 0 1 0 0 0
upheld 2 2 0 0 0
uphil 1 0 0 0 0
uphold 2 5 0 4 0
upholst 0 0 0 1 0
upland 0 2 0 8 0
uplift 1 0 0 0 0
upon 2 2 4 21 7
upper 3 3 4 1 2
upright 0 0 0 0 1
uproar 0 0 3 0 0
uproot 0 1 0 0 0
upset 0 1 3 1 0
upsid 0 0 4 0 0
upstat 0 0 0 2 0
upstream 2 0 0 0 1
upsurg 1 0 0 0 0
uptrend 0 0 1 0 0
upturn 2 0 3 0 3
upward 3 7 17 1 3
upwardli 1 0 0 0 0
ur 0 0 0 0 2
ural 4 0 0 0 0
urban 0 0 1 1 0
urbana 0 0 0 1 0
urethan 0 0 0 0 1
urg 16 29 13 21 0
urgenc 0 0 1 0 0
urgent 0 0 1 0 0
uric 0 0 0 1 0
uruc 1 0 0 0 0
uruguay 0 3 0 0 0
us 314 664 577 435 231
usa 4 3 1 4 7
usacaf 0 0 0 0 3
usag 2 18 0 2 0
usair 0 0 0 269 1
usbas 0 0 1 1 0
usbritish 0 0 2 0 0
uscanada 0 1 0 0 0
uscanadian 0 1 0 0 0
uscb 0 0 0 0 2
usda 1 261 0 0 0
usdanoaa 0 5 0 0 0
use 55 77 54 110 55
user 3 4 0 7 2
usf 0 0 0 0 1
usgaragh 0 1 0 0 0
usgmaracaibo 0 1 0 0 0
usgreek 1 0 0 0 0
usgtaiwan 0 1 0 0 0
usher 1 0 0 0 0
usin 0 0 0 2 1
usjapan 0 0 2 0 0
usjapanes 0 0 1 2 0
uslico 0 0 0 0 1
usm 0 0 0 0 1
usp 0 0 0 0 2
uspci 0 0 0 0 1
usproduc 0 2 0 0 0
uss 1 0 1 2 0
ussoviet 1 3 0 0 0
ussr 2 64 0 0 0
usto 0 0 0 1 0
usual 1 14 7 1 5
usuaual 0 1 0 0 0
usuk 0 0 2 0 0
usurp 0 0 2 0 0
usussr 0 12 0 0 0
usx 17 0 0 5 0
utah 4 0 0 15 1
utama 0 0 0 1 0
ute 0 0 1 0 0
utensil 0 0 0 1 0
util 9 2 0 12 53
utilicorp 0 0 0 4 17
utilis 2 0 0 1 1
utvegsbanki 0 0 0 3 0
uvald 0 0 0 1 0
v 0 7 0 1 0
va 0 0 0 8 0
vacanc 0 0 0 1 2
vacant 0 0 0 2 1
vacat 0 1 0 2 0
vacuum 0 0 0 0 3
vagin 0 0 0 1 0
vagu 0 0 2 1 1
vaguer 0 0 0 1 0
vahit 1 0 0 0 0
